TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,5,5,4,5,3,3,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,,لا يوجد,لا يوجد,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,7,3,3,5,5,5,4,5,5,5,5,5,5,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا,الاستقبال وحسن المعاملة,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,5,1,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد,اسلوب الموظفين  ضيافتهم,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,5,5,5,1,5,5,2,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,8.0,,زيادة عدد الموظفين في الاستقبال والرسوم مبالغ فيها,لا يوجد,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,5,5,5,3,5,5,3,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,,رسوم استلام الكروكي مبالغ فيها جدا,لا,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,5,5,1,5,5,2,5,5,5,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,لا يوجد,محاولة الموظفين الإنجاز رغم الضغط,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا,شباب الاستقبال جد متعاونين,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,الباركن,تعاون الموظفين واسلوبهم الراقي وسرعة إنجاز المعاملة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,5,5,5,2,5,5,5,5,5,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,لا شي,الموظفين قمة  في التعاون,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,9.0,,الباركن ويحتاج بعض الموظفين للخبرة,الاستقبال,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,8,1,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,الرسوم غالية شوية,إنجاز المعاملة بسرعة,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,4,5,4,5,5,5,5,5,2,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا,تعامل الموطفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,لا يوجد,اهتمام الاستقبال والموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد,اسعدني قرار الإعفاء,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,5,1,1,5,5,5,1,5,5,5,5,5,5,5,1,5,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,6.0,,الموظفة ليس لديها الخبرة والمعرفة حتى لا تعرف قراءة الايميل ولا يوجد فرصة للشكاوى,لا,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,5,1,1,5,5,5,2,5,5,5,5,5,5,4,5,5,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,7.0,,لا شيء,الاستقبال,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد ولكن اتمنى من جميع الموظفين ان يكونو ذو خبرة ومعرفة للقدرة على إنجاز المعاملات,اشكر الاستاذ سعيد أبو ليلة على تعاونك وعلى تقديمه المساعدة بكل ما لديه,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,5,5,3,5,5,5,5,5,5,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,لا يوجد,تعامل الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,لا يوجد,الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,5,1,1,3,3,5,4,5,5,5,5,5,5,5,2,5,5.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,2.0,,تأخير وعدم إنجاز المعاملة بسرعة,لا يوجد,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,4,4,4,2,4,2,4,4,4,4,4,4,4,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,,عدم دراية بعض الموظفين بالخدمة بشكل مناسب,السرعة ب,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,4,3,3,3,4,2,5,5,5,5,5,5,5,5,4,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,3,2,4,1,4,4,4,4,4,4,2,4,4,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,7.0,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,8,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,9.0,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,1,2,1,1,4,4,2,4,4,5,4,4,4,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,8.0,,ان يكون تعميم رسمي من البلديه قسم التخطيط العمراني لذكر المناطق الرئيسيه المحظورة حاليا لان ?ذا يعمل مشاكل بين مكاتب الاستشاريه والعملاء او الملاك,. غير سعيد في جزئيه التخطيط العمراني الأمور او الخدمات غير واضحه ، هناك تحسن في الدعم الحمدلله,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,3,2,4,1,5,2,5,5,5,5,4,4,4,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,2,2,2,1,2,2,4,4,4,4,4,3,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,,الموظف غير ملم بالخدمه من موظف لموظف اتنقل ، لايوجد تعامل جيد وانتظار طويل ، بطئ في حل المشكلة,.لاشي ابدا,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,1,1,2,2,4,1,5,3,4,4,4,4,4,4,4,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,6.0,,تم الاتصال بي وقت الصلاة ولم يم معوده الاتصال مره أخرى . البداله غير جيد تماما ، كا موظفين نحتاج الاتصال للإستفسار لايوجد رد أو اهتمام يجب الحضور للإستفسار،  خدمات الاون لاين تكون أوضح خاصه للمتعامل البعيد عن مكان البلديه. يجيب ان تكون هناك وسيله واتس اب او دردشه فوريه للتسهيل على المتعامل,غير سعيد بالوقت الذي ياخذه الموظف مع العميل جدا طويل،  يجيب ان تكون هناك سرعه في انجاز المعامله  من قبل الموظف ، بعض الموظفين ينشغلون باحاديث جانبيه وتعطل المتعاملين ، اجدهم جدا بطيئين في المعامله,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,3,3,4,1,4,3,4,4,4,4,4,4,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,الباركنات زحمه,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,2,1,5,5,5,3,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,,لا يوجد,المعاملة الجيدة والبشاشة في وجوه الموظفين,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,4,5,4,2,4,4,3,4,5,5,4,2,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,7.0,,الانتظار,الاهتمام بالأداء والتقييم من قبل مركز الإحصاء,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,3,3,4,4,4,4,4,5,5,4,4,4,4,4,4,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,الإجراءات روتينية والانتظار طويل لحد ما,حسن الاستقبال,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,7,1,1,3,3,2,4,4,4,4,4,4,4,5,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,,لم يتم انجاز المعاملة بالوقت المحدد,سهولة دفع الرسوم,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,1,1,5,5,5,3,4,4,5,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,10.0,,لا يوجد,النظام والترتيب,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,10.0,,لا يوجد  اي ازعاج,التعامل,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,4,4,5,5,5,4,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لايوجد,كل شي,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,3,3,4,4,4,2,4,4,3,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد يرجى فقط النظر بمواقف السيارات لازدحامها الدائم,التعامل والمكان ممتاز,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,7,3,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,8.0,,لا يوجد,الضيافة  ولو تكون موجودة لاخر اليوم يكون افضل والخدمة جبدة,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,3,3,3,5,5,2,5,5,5,5,5,5,4,2,5,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,,عدم الرد علي الدعم الفني في التليفون  وعدم التواصل وعلي النظام,أيضا ان المدراء ومكاتبهم مفتوحة لكافة  المتعاملين,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,8,3,3,4,4,4,2,4,5,5,5,5,5,5,3,5,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,7.0,,عدم التواصل عبر الايميلات والزامية الحضور  لعمليات الدعم الفني للنظام الذي تم من خلاله العطل للمعاملة حيث اني قادمة مخصوص من امارة أبوظبي  العين,التعامل الجيد,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,1,4,4,4,2,4,4,1,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,8.0,,بطئ الإجراءات من قبل إدارة الماكتب العقارية في استرجاع الضمان البنكي الخاص بمكاتب العقارات وايضا موظفين الاستقبال غير مهتمين وغير مرحبين بالعملاء,التعامل الجيد من قبل مقدمي الخدمة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,8,3,3,3,3,3,1,3,3,5,5,5,4,4,4,4,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,9.0,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,3,3,4,4,4,1,5,4,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,9.0,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,2,5,1,1,3,3,3,1,5,3,4,4,4,4,4,4,4,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,8.0,,،,،,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,3,1,2,2,4,3,4,4,4,4,4,4,3,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,كول سنتر غير فعال وغير مفيد,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,1,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد,السرعة والأداء السلس,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,8,3,3,3,4,4,2,4,4,4,4,4,5,4,3,5,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,7.0,,زيادة الرسوم والمعاملات لا تنجز من اول مرة ويتم الاعادة من اول وجديد خطأ في تقديم المعامل. في النظام من البداية,المكان منظم ومريح,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,7,3,3,5,5,5,4,4,4,4,5,5,5,5,3,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,8.0,,الانتظار,النظام والتعاون,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,3,3,4,4,5,3,4,4,4,4,4,4,5,3,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,,مواقف السيارات مزدحمة وعندما ركنت السيارة عند المدخل اخذت مخالفة,التعاون,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,5,5,5,3,5,5,5,5,5,5,5,4,5,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,لا شي,إرشاد الموظفين وكيفية تكملة الاجراءات,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,8,1,1,4,4,4,4,4,4,4,4,4,4,5,2,4,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,8.0,,الانتظار الطويل,الاستقبال,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,1,1,1,1,4,1,4,1,4,5,4,4,4,1,4,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,0.0,,التأخير والاستفسارات والانتظار والرسوم عاليه وتعامل الموظفين خاصة الحريم,لا يوجد أي شي,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,7,1,1,4,4,3,4,4,4,4,4,4,4,3,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,8.0,,لاشي,_,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,4,4,5,1,5,4,5,5,4,4,3,3,4,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,9.0,,لاشي,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,5,1,1,4,4,4,2,4,4,5,4,4,4,3,3,4,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,9.0,,لاشي,_,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,5,1,1,4,4,4,3,4,4,3,4,4,4,3,1,4,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,6.0,,موظفون الاستقبال عطوني رقم خطأ مما اخر في تخليص معاملتي بسرعه,_,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,5,3,4,4,5,1,5,4,5,5,5,5,3,4,5,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,10.0,,_,_,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,3,3,4,4,3,1,4,4,5,4,4,4,3,3,4,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,6.0,,مده الانتظار طويله,_,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,5,1,1,4,4,4,2,4,4,4,4,4,4,3,2,4,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,5.0,,عدم انجاز المعامله و عدم معرفه الموظفين بالإجراءات,_,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,1,1,3,3,5,1,4,4,2,4,4,4,3,2,4,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,,الانتظار الطويل / رفض المعامله بدون سبب حقيقي واضح,_,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,4,3,3,3,4,1,4,4,5,4,4,4,2,3,4,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,9.0,,_,_,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,3,3,3,3,5,1,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,8.0,,عدم المرونه في المعاملات,_,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,1,1,5,5,5,2,5,5,5,5,5,5,5,3,5,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,لا يوجد,كل شي مريح,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,1,1,4,4,4,4,4,4,4,5,4,5,5,3,5,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,9.0,,الانتظار وارتفاع الأسعار,المكان مرتب ونظيف,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,1,1,5,4,4,2,5,5,5,5,4,4,4,2,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,الزحمة والانتظار واقترح زيادة الموظفين في كاونترات الرهن العقاري,التعامل بأريحية والمكان جيد ونظيف,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,1,1,4,4,4,1,4,4,4,4,4,1,4,4,4,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,7.0,,زحمة مواقف السيارات واقترح وجود شركة لصف السيارات برسوم vip لعدم إمكانيةوصعوبة صف السيارة خارج البلدية,الموظفين,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,1,2,3,3,5,3,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,10.0,,لا يوجد,تعاون الموظفين,Q233_8
