TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,1,3,3,3,3,4,2,3,4,4,2,4,3,3,3,3,4,4,3,3,3,3,3,4,1,1,3,3,3,3,3,6,,مده الانتظار طويله,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,1,4,4,4,2,1,3,4,2,5,2,3,4,3,4,4,4,5,4,5,5,4,4,5,3,5,3,3,3,3,3,7,,لا شيء,اللباقة وحسن الاستماع,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,2,5,3,3,4,4,5,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,9,,لا شي,خدمة المتعاملين,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,4,1,4,3,4,5,5,4,4,3,5,5,5,4,3,5,5,4,5,4,2,4,4,5,4,4,4,3,3,5,3,5,7,,Sending again again to the concern departments I already cleared,Got the support from the assisting support from the assigned staffs to meet the concern person,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,5,1,1,4,4,3,1,4,1,4,3,5,5,3,1,4,5,4,4,5,3,3,3,3,3,5,3,4,3,3,3,3,3,8,,لا شي,لا شي,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,1,4,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,,لاشي,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,3,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,3,3,3,3,3,4,3,3,4,3,4,4,4,8,,احيانا الانتظار مزعج.,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,,لاشي,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,7,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,9,,لاشي,تعامل الموظف,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,9,,Not applicable,Quick service,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,1,1,4,4,4,4,5,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,8,,.,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,3,4,3,9,,.,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,8,,.,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,7,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,سرعه الانجاز,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,1,7,4,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,8,,.,.,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,1,5,4,1,5,5,5,3,5,5,5,5,5,5,5,3,5,4,4,4,5,5,5,5,4,4,5,4,5,5,5,3,5,5,10,,.,The environment smiles of staff,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,5,3,1,1,2,1,3,3,2,2,3,4,4,4,4,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,0,,"عدم كفاءه  الموظفين في مساعده المتعامل . ليس لديهم معلومه صحيحه ليس لديهم كفاءة والمام بالقوانين والاجراءات . دفع رسوم لكل طلب تحري وطلب اعلان بالنشر،   لكل خدمه هناك طلبات تقدم مع رسوم. متابعه تسليم الإعلانات للمدعى عليه من قبلي ويفترض ان يكون هناك معرفه بمكان تواجده بعد تقديم الطلبات من قبلي . انشغال الموظف بغير شؤون المتعامل . عدم توضيح الخطوات التاليه التي يجب أن تؤخذ ، عدم معرفه سبب رفض القاضي لأرفاق إيصال في الطلبات دون توضيح السبب، عدم تسهيل الحصول على المعلومات عن المدعى عليه ، لايوجد تعاون بتاتا ، عدم الاستفاده من رفع القضايا الا استنزاف الفلوس والطاقه وعدم تحصيل الحقوق",ولا شي للأسف,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,5,4,5,5,5,5,5,4,5,5,5,4,3,5,5,5,4,4,3,4,4,4,5,3,3,3,3,4,5,5,7,,.,سهوله المعاملات,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,1,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3,4,4,8,,.,.,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,4,4,4,4,5,5,1,3,5,4,2,4,5,4,4,4,3,5,5,5,4,5,5,1,4,3,3,3,4,4,7,,مواقف السيارت بدون مظلات,معاملة الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,1,1,4,4,4,5,5,5,5,2,5,5,3,1,4,2,3,2,2,1,1,2,2,2,5,1,2,2,3,3,1,1,0,,عرقلة الانجاز من قبل الموظفين / تسكير الأبواب على جميع المهندسين والمسؤولين واصحاب القرار,لا يوجد,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,10,,لايوجد,تعامل شخص في البلدية أعلى رتبة من الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,2,7,3,3,3,3,4,5,5,5,5,5,5,5,4,5,5,4,5,4,3,5,5,3,5,2,5,3,5,4,3,3,4,3,9,,لم تتم معاملتي رغم الانتظار المبالغ فيه,الاستقبال,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,3,3,5,3,5,5,5,5,5,5,3,4,5,5,4,5,4,5,4,5,4,4,5,3,5,4,5,5,4,4,9,,لايوجد,تعامل جيد,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,4,3,5,5,5,2,5,4,4,5,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,4,5,1,2,4,5,3,6,,موظفين الدعم الفني,تعامل الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,4,4,5,4,4,4,5,5,5,5,5,3,5,5,5,5,5,5,3,5,3,4,4,2,5,3,3,4,4,4,8,,قسم التخطيط والمساحة لا يتم الاعتراف بالخطأ,موظفين سعادة المتعاملين,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,كل شيء,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا شي,الاحترام,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,5,5,5,5,5,5,5,10,,لا يوجد,استقبال الموظفين,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,8,3,1,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,4,4,5,4,5,3,5,3,5,4,7,,لايوجد,تعاون واهتمام الأستاذة خلود عبيد إمباسي,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,8,1,1,4,4,4,3,5,5,5,5,5,5,2,4,5,4,4,4,4,4,4,4,4,3,4,2,2,3,3,3,4,4,8,,لا يوجد,الضيافة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,3,3,3,1,5,4,4,5,5,4,3,3,4,5,5,5,5,5,5,5,3,1,5,3,4,3,1,2,4,4,7,,لا يوجد,تعامل الموظفة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,8,1,1,5,5,5,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,9,,لايوجد,الاستقبال,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,4,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,,_,Everything,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,3,3,4,4,4,1,4,4,4,4,4,4,2,1,4,4,4,4,4,4,3,4,3,3,4,2,2,4,4,4,5,4,7,,سعر الخدمه,تعامل الموظفه,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,8,,,1,8,4,3,3,3,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,3,2,4,4,4,4,4,4,9,,Nothings,Finished quickly,Q244_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,7,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,5,5,9,,No online payment,Staff is very welcoming,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,7,4,3,3,3,4,2,4,4,4,4,4,2,4,2,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,8,,No Parking  available,Staff smile,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,7,4,3,3,3,4,2,4,4,5,4,5,4,3,4,5,4,4,4,4,3,3,4,3,4,4,5,4,4,4,4,4,4,9,,_,Saving time,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,5,1,1,2,2,1,2,3,3,4,4,4,4,2,2,4,4,2,2,4,2,2,2,2,2,4,4,4,3,2,3,1,1,4,,عدم انجاز الخدمه,لا شي,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,7,4,3,3,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,Nothings,Quick response,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,3,5,4,4,3,4,5,5,4,5,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,3,4,4,9,,يوجد دفع مبلغ خمسه في المئه في القضيه,تعاملهم جيد,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,7,,,2,5,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,لاشي,سرعه الاداء,Q244_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,الانتظار لبعض الوقت لرؤية القضاة,الاهتمام بالعملاء ومحاولة انجاز طلباتهم,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,7,1,1,3,4,1,5,5,2,5,3,5,5,5,1,5,5,3,3,4,3,5,3,4,3,5,5,5,5,1,5,3,3,6,,عدم وجود مرونة في التعامل من حيث حيثيات القضايا المتعلقة بالحضانة والتاخير لانتظار القضاة وعدم وجود إرشادات علي الموقع الإلكتروني بمواعيد العمل خاصة اني قادمة من إمارة أخرى وايضا عدم الاهتمام بالشكاوي وعدم فعالينها وبعض الطلبات تكاد تكون تعجيزية وغير معلومة علي الموقع الإلكتروني,اليوم ولا اي شي,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,7,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لاشيء,كل شي ممتاز وسريع جدا ما اخذت دقائق لانهاء الخدمة,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,8,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,8,,لا شي,السرعة,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,7,3,3,5,3,4,5,5,3,5,5,5,5,5,4,5,4,3,3,3,3,3,3,3,3,4,5,5,3,3,3,3,4,9,,لابد أن يكون هناك تحديث  للمعاملات خصوصا لو مع الموظف المختص المسؤول عن المعاملة غائب فاضطر للذهاب الي موظف أخرى يعيد المعاملة من الاول فبذلك يتم تعطيل وتأخير المعاملة,الاهتمام برضا العميل,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,5,1,7,1,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لاشيء,التعامل الجيد والترحاب وإنجاز المعاملات في الوقت المحدد,Q326_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,7,1,1,3,3,4,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,2,2,5,,الرسوم والانتقالات بين الكاونترات وعدم الدقه في توفير المعلومات,لا شي,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,7,3,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا شي,الترحاب والبشاشة,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,7,3,1,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا شيء,المكان منظم والاستفسار يتم بطريقة سلسة ومريحة,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,5,1,7,3,3,5,5,2,2,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,8,,عدم توفر المزيد من مواقف السيارات ومواعيد العمل يفضل وجود موظف من كل قسم في الفترة المسائية,الاستقبال والمعاملة الجيدة,Q326_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,1,7,3,1,5,4,5,5,5,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,,يجب التحديث علي المعلومات من خلال المكالمات الهاتفية او عبر الموقع او من خلال رسائل نصية بشآن الاختام والأشياء الناقصة وخاصة في عقود الزواج,الدقة في المعاملات والترحاب,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,1,1,3,3,5,4,5,3,5,5,5,2,5,1,5,5,3,3,2,3,4,4,3,3,5,3,3,3,3,3,2,2,0,,الانتظار الطويل,لا شيء,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,8,1,1,3,2,1,2,5,5,3,5,5,5,5,2,5,5,2,2,3,5,3,3,5,5,5,3,5,2,5,5,3,3,2,,الانتظار الطويل,لا شي,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,8,3,1,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,10,,لا شيء,التعامل الجيد,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,الدقه والمرونة ومساعدة العملاء علي إنهاء معاملتهم,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,هيئة حكومية محترمة تحترم عملائنا,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,7,3,1,5,5,5,3,4,3,5,5,5,5,5,5,5,4,5,5,4,5,5,4,3,3,4,4,4,5,4,4,4,4,10,,لايوجد سوى مواقف السيارات بعيدة لحدا ما وغير متوفرة بكثرة او مزدحمة بعض الأحيان,المعاملة الجيدة,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,3,1,5,4,5,5,5,5,2,5,5,4,5,2,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,3,8,,لاشيء,المكان منظم ومرتب,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,1,1,3,3,3,2,3,3,3,3,4,4,4,3,5,5,3,3,3,3,4,3,3,3,3,5,5,5,5,5,3,3,7,,المبنى قديم ويحتاج ترميم او تغيير,الدقة,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,,.,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,7,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,يتميز المركز بسهولة الإجراءات وسرعتها,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,7,3,1,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا شيء,موظفين التوثيق والشهادات يساعدون التعامل جدا ويرحبون ويسعون الي انجاز معاملتهم,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,7,3,1,4,4,4,5,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,انها سريعة ومتجزة,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,1,4,4,4,2,4,3,5,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,9,,الرسوم التي تطلب احيانا تتخطى المبلغ المطلوب من المدعى عليه,المعامله الجيدة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,1,1,4,4,4,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,8,,لايوجد,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,10,,لايوجد,تعاملهم طيب,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,3,1,4,4,2,4,3,4,4,3,4,4,3,2,3,4,3,3,3,4,4,4,2,2,4,2,4,3,3,3,4,3,5,,الانتظار,معاملة جيدة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,4,1,4,5,4,5,5,5,5,5,4,5,5,4,5,5,4,5,5,4,4,4,5,4,5,5,4,4,4,4,5,5,10,,No,Customer service,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,2,8,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,There is nothing annoying me absolutely,Iam very happy to make my marriage Contract here it is so easily and very fast,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,7,1,3,5,5,1,2,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,مواقف السيارات,تعامل الموظفات الراقي وسهولة الاستفسار والاجابة وخاصة الأستاذة منى الحمادى في قسم التصديق في كاتب العدل,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,8,1,3,5,5,5,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,أزور المكان كل فترة واسعد بالخدمة والتعاون والسرعة,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,7,1,1,5,5,5,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,3,4,5,5,5,4,10,,مواقف السيارات وايضا الرسوم عاليه بعض الشي,التعامل الجيد والسلس,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,7,1,1,5,5,5,1,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,2,2,5,4,5,4,4,9,,الرسوم ومواقف السيارات,موظفي التصديق بالعدلية جدا محترمين ومتعاونين,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,3,3,5,5,5,2,5,5,5,5,4,4,5,5,5,5,4,4,5,4,5,5,5,5,5,4,4,5,5,5,4,5,9,,فقط مواقف السيارات واتمنى هناك مظلات بسبب الانتظار لفترات طويلة بالمركز,كل الأقسام متعاونين للغاية,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,3,1,5,5,3,1,5,5,4,4,4,4,5,2,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,8,,الانتظار ومواقف السياراتوان يكون هناك مظلات للسيارات,المكان مريح ومساحة معقولة,Q326_3
